pclass,survived,sex,age,sibsp,parch,fare,embarked,deck,title,fare_per_person,fare_log,family_size,is_alone
3,0,0,26.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,40.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,21.0,0,0,7.925,S,Unknown,Mr,7.925,2.188856327665703,1,1
3,1,1,18.0,0,0,7.4958,S,Unknown,Miss,7.4958,2.139571923732859,1,1
3,0,0,4.0,3,2,27.9,S,Unknown,Master,4.6499999999999995,1.7316555451583495,6,0
3,0,0,10.0,3,2,27.9,S,Unknown,Master,4.6499999999999995,1.7316555451583495,6,0
3,0,1,9.0,3,2,27.9,S,Unknown,Miss,4.6499999999999995,1.7316555451583495,6,0
3,0,1,2.0,3,2,27.9,S,Unknown,Miss,4.6499999999999995,1.7316555451583495,6,0
3,0,0,40.0,1,4,27.9,S,Unknown,Mr,4.6499999999999995,1.7316555451583495,6,0
3,0,1,45.0,1,4,27.9,S,Unknown,Mrs,4.6499999999999995,1.7316555451583495,6,0
3,0,0,26.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,26.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,26.0,0,0,8.6625,S,Unknown,Mr,8.6625,2.2682524139135403,1,1
3,0,0,26.0,0,0,7.75,Q,Unknown,Mr,7.75,2.169053700369523,1,1
3,1,1,18.0,0,0,7.7333,Q,Unknown,Miss,7.7333,2.167143305297764,1,1
3,0,0,19.0,0,0,7.65,S,F,Mr,7.65,2.157559320943788,1,1
3,0,0,30.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,26.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,32.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,26.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,33.0,0,0,8.6625,C,Unknown,Mr,8.6625,2.2682524139135403,1,1
3,1,1,23.0,0,0,7.55,S,Unknown,Miss,7.55,2.145931282948669,1,1
3,0,0,21.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,60.5,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,19.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,1,22.0,0,0,9.8375,S,Unknown,Miss,9.8375,2.3830123421066602,1,1
3,1,0,31.0,0,0,7.925,S,Unknown,Mr,7.925,2.188856327665703,1,1
3,0,0,27.0,0,0,8.6625,S,Unknown,Mr,8.6625,2.2682524139135403,1,1
3,0,1,2.0,0,1,10.4625,S,G,Miss,5.23125,1.8295769547280114,2,0
3,0,1,29.0,1,1,10.4625,S,G,Mrs,5.23125,1.8295769547280114,3,0
3,1,0,16.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,1,0,44.0,0,0,7.925,S,Unknown,Mr,7.925,2.188856327665703,1,1
3,0,0,25.0,0,0,7.05,S,Unknown,Mr,7.05,2.0856720914304723,1,1
3,0,0,74.0,0,0,7.775,S,Unknown,Mr,7.775,2.1719067693519296,1,1
3,1,0,14.0,0,0,9.225,S,Unknown,Mr,9.225,2.3248357019288655,1,1
3,0,0,24.0,0,0,7.7958,S,Unknown,Mr,7.7958,2.174274334826008,1,1
3,1,0,25.0,0,0,7.7958,S,Unknown,Mr,7.7958,2.174274334826008,1,1
3,0,0,34.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,1,0,0.4167,0,1,8.5167,C,Unknown,Master,4.25835,1.659817289326252,2,0
3,0,0,26.0,1,0,6.4375,C,Unknown,Mr,6.4375,2.006534770871748,2,0
3,0,0,26.0,0,0,6.4375,C,Unknown,Mr,6.4375,2.006534770871748,1,1
3,0,0,26.0,0,0,7.225,C,Unknown,Mr,7.225,2.1071782966514356,1,1
3,1,1,16.0,1,1,8.5167,C,Unknown,Mrs,4.25835,1.659817289326252,3,0
3,0,0,26.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,26.0,1,0,16.1,S,Unknown,Mr,8.05,2.2027647577118348,2,0
3,1,1,31.0,1,0,16.1,S,Unknown,Mrs,8.05,2.2027647577118348,2,0
3,0,0,32.0,0,0,7.925,S,Unknown,Mr,7.925,2.188856327665703,1,1
3,0,0,26.0,0,0,7.75,Q,F,Mr,7.75,2.169053700369523,1,1
3,0,0,26.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,30.5,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,44.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,26.0,0,0,7.2292,C,Unknown,Mr,7.2292,2.1076888046179385,1,1
3,1,0,25.0,0,0,8.05,S,Unknown,Mr,2.0125,1.1027702988167734,1,1
3,0,0,26.0,0,0,7.2292,C,Unknown,Mr,7.2292,2.1076888046179385,1,1
3,1,0,7.0,1,1,15.2458,C,Unknown,Master,5.081933333333333,1.8053226278885095,3,0
3,1,1,9.0,1,1,15.2458,C,Unknown,Miss,5.081933333333333,1.8053226278885095,3,0
3,1,1,29.0,0,2,15.2458,C,Unknown,Mrs,5.081933333333333,1.8053226278885095,3,0
3,0,0,36.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,1,1,18.0,0,0,9.8417,S,Unknown,Miss,9.8417,2.3833998102837652,1,1
3,1,1,63.0,0,0,9.5875,S,Unknown,Mrs,9.5875,2.3596740599781727,1,1
3,0,0,6.0,1,1,14.5,S,Unknown,Master,4.833333333333333,1.7635885922613586,3,0
3,0,0,11.5,1,1,14.5,S,Unknown,Master,4.833333333333333,1.7635885922613586,3,0
3,0,0,40.5,0,2,14.5,S,Unknown,Mr,4.833333333333333,1.7635885922613586,3,0
3,0,1,10.0,0,2,24.15,S,Unknown,Miss,8.049999999999999,2.2027647577118348,3,0
3,0,0,36.0,1,1,24.15,S,Unknown,Mr,8.049999999999999,2.2027647577118348,3,0
3,0,1,30.0,1,1,24.15,S,Unknown,Mrs,8.049999999999999,2.2027647577118348,3,0
3,0,0,26.0,0,0,9.5,S,Unknown,Mr,9.5,2.3513752571634776,1,1
3,0,0,33.0,0,0,9.5,S,Unknown,Mr,9.5,2.3513752571634776,1,1
3,0,0,28.0,0,0,9.5,S,Unknown,Mr,9.5,2.3513752571634776,1,1
3,0,0,28.0,0,0,9.5,S,Unknown,Mr,9.5,2.3513752571634776,1,1
3,0,0,47.0,0,0,9.0,S,Unknown,Mr,9.0,2.302585092994046,1,1
3,0,1,18.0,2,0,18.0,S,Unknown,Miss,9.0,2.302585092994046,3,0
3,0,0,31.0,3,0,18.0,S,Unknown,Mr,9.0,2.302585092994046,4,0
3,0,0,16.0,2,0,18.0,S,Unknown,Mr,9.0,2.302585092994046,3,0
3,0,1,31.0,1,0,18.0,S,Unknown,Mrs,9.0,2.302585092994046,2,0
3,1,0,22.0,0,0,7.225,C,Unknown,Mr,7.225,2.1071782966514356,1,1
3,0,0,20.0,0,0,7.8542,S,Unknown,Mr,7.8542,2.180891922715322,1,1
3,0,1,14.0,0,0,7.8542,S,Unknown,Miss,7.8542,2.180891922715322,1,1
3,0,0,22.0,0,0,7.8958,S,Unknown,Mr,7.8958,2.1855792552411137,1,1
3,0,0,22.0,0,0,9.0,S,Unknown,Mr,9.0,2.302585092994046,1,1
3,0,0,26.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,26.0,0,0,7.55,S,Unknown,Mr,7.55,2.145931282948669,1,1
3,0,0,26.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,32.5,0,0,9.5,S,Unknown,Mr,9.5,2.3513752571634776,1,1
3,1,1,38.0,0,0,7.2292,C,Unknown,Mrs,7.2292,2.1076888046179385,1,1
3,0,0,51.0,0,0,7.75,S,Unknown,Mr,7.75,2.169053700369523,1,1
3,0,0,18.0,1,0,6.4958,S,Unknown,Mr,6.4958,2.0143428636837015,2,0
3,0,0,21.0,1,0,6.4958,S,Unknown,Mr,6.4958,2.0143428636837015,2,0
3,1,1,47.0,1,0,7.0,S,Unknown,Mrs,7.0,2.0794415416798357,2,0
3,0,0,26.0,0,0,8.7125,S,Unknown,Mr,8.7125,2.2734137156937657,1,1
3,0,0,26.0,0,0,7.55,S,Unknown,Mr,7.55,2.145931282948669,1,1
3,0,0,26.0,0,0,8.05,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,28.5,0,0,16.1,S,Unknown,Mr,8.05,2.2027647577118348,1,1
3,0,0,21.0,0,0,7.25,S,Unknown,Mr,7.25,2.1102132003465894,1,1
3,0,0,27.0,0,0,8.6625,S,Unknown,Mr,8.6625,2.2682524139135403,1,1
3,0,0,26.0,0,0,7.25,S,Unknown,Mr,7.25,2.1102132003465894,1,1
3,0,0,36.0,0,0,9.5,S,Unknown,Mr,9.5,2.3513752571634776,1,1
3,0,0,27.0,1,0,14.4542,C,Unknown,Mr,7.2271,2.107433583211985,2,0
3,1,1,15.0,1,0,14.4542,C,Unknown,Mrs,7.2271,2.107433583211985,2,0
3,0,0,45.5,0,0,7.225,C,Unknown,Mr,7.225,2.1071782966514356,1,1
3,0,0,26.0,0,0,7.225,C,Unknown,Mr,7.225,2.1071782966514356,1,1
3,0,0,26.0,0,0,14.4583,C,Unknown,Mr,7.22915,2.107682728674724,1,1
3,0,1,14.5,1,0,14.4542,C,Unknown,Miss,7.2271,2.107433583211985,2,0
3,0,1,18.0,1,0,14.4542,C,Unknown,Miss,7.2271,2.107433583211985,2,0
3,0,0,26.5,0,0,7.225,C,Unknown,Mr,7.225,2.1071782966514356,1,1
3,0,0,27.0,0,0,7.225,C,Unknown,Mr,7.225,2.1071782966514356,1,1
3,0,0,29.0,0,0,7.875,S,Unknown,Mr,7.875,2.1832383353614797,1,1
